responses_comment;questionaire_uuid;responses_time;wm_config;wm_testId;wm_date;responses_score;wm_id;wm_type;responses_stimulus
;96575ca0-172b-4299-af9c-44291ea3296e;588256;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;50;english_test_1;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;588256;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;25;english_test_1;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;588256;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;60;english_test_1;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;588256;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;50;english_test_1;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;69;english_test_2;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;english_test_2;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;50;english_test_2;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;65;english_test_2;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;english_test_2;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;english_test_2;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;20;english_test_2;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;english_test_2;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;english_test_2;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;198411;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;25;english_test_2;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;35;japanese_test_1;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;japanese_test_1;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;japanese_test_1;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;japanese_test_1;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;japanese_test_1;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_1;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;35;japanese_test_1;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_1;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_1;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;164907;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_1;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;80;japanese_test_2;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;japanese_test_2;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;japanese_test_2;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;20;japanese_test_2;mushra;C5_1
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;70;japanese_test_2;mushra;C5_2
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;162042;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;japanese_test_2;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;mandarin_test_1;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;mandarin_test_1;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;20;mandarin_test_1;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;mandarin_test_1;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;mandarin_test_1;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;mandarin_test_1;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;mandarin_test_1;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;20;mandarin_test_1;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;80;mandarin_test_1;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;86292;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;71;mandarin_test_1;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;mandarin_test_2;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;81;mandarin_test_2;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;22;mandarin_test_2;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;22;mandarin_test_2;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;81;mandarin_test_2;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;80;mandarin_test_2;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;42;mandarin_test_2;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;40;mandarin_test_2;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;60;mandarin_test_2;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;107575;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;mandarin_test_2;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;20;cantonese_test_1;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;21;cantonese_test_1;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_1;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_1;mushra;C4_2
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;81;cantonese_test_1;mushra;C5_1
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_1;mushra;C5_2
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_1;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_1;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;41;cantonese_test_1;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;49;cantonese_test_1;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_1;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;85306;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_1;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;40;cantonese_test_2;mushra;reference_1
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;cantonese_test_2;mushra;reference_2
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_2;mushra;C3_1
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_2;mushra;C3_2
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_2;mushra;C2_1
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_2;mushra;C2_2
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;100;cantonese_test_2;mushra;C1_1
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;61;cantonese_test_2;mushra;C1_2
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_2;mushra;C4_1
;96575ca0-172b-4299-af9c-44291ea3296e;86838;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 07:17:29.766815;0;cantonese_test_2;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;10087;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;64;lang_fam;languageFamiliarity;Lang_eng
;588220f7-3e46-460a-9552-67bf0a5adc0d;10087;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;4;lang_fam;languageFamiliarity;Lang_jp
;588220f7-3e46-460a-9552-67bf0a5adc0d;10087;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;96;lang_fam;languageFamiliarity;Lang_man
;588220f7-3e46-460a-9552-67bf0a5adc0d;10087;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;95;lang_fam;languageFamiliarity;Lang_canto
;588220f7-3e46-460a-9552-67bf0a5adc0d;38138;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;1;gender;gender;M
;588220f7-3e46-460a-9552-67bf0a5adc0d;38138;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;0;gender;gender;F
;588220f7-3e46-460a-9552-67bf0a5adc0d;38138;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;0;gender;gender;NB
;588220f7-3e46-460a-9552-67bf0a5adc0d;38138;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;1;gender;gender;NA
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;84;english_test_1;mushra;C4_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;82;english_test_1;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;70;english_test_1;mushra;C5_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;81;english_test_1;mushra;C5_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;english_test_1;mushra;C2_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;82;english_test_1;mushra;C2_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;61;english_test_1;mushra;C1_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;57;english_test_1;mushra;C1_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;94;english_test_1;mushra;reference_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;84;english_test_1;mushra;reference_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;english_test_1;mushra;C3_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;210294;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;81;english_test_1;mushra;C3_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;87;english_test_2;mushra;C3_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;81;english_test_2;mushra;C3_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;90;english_test_2;mushra;C1_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;85;english_test_2;mushra;C1_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;65;english_test_2;mushra;reference_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;68;english_test_2;mushra;reference_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;91;english_test_2;mushra;C2_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;english_test_2;mushra;C2_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;88;english_test_2;mushra;C4_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;95586;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;78;english_test_2;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;75;japanese_test_1;mushra;C4_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;71;japanese_test_1;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;83;japanese_test_1;mushra;C1_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;85;japanese_test_1;mushra;C1_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;japanese_test_1;mushra;reference_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;japanese_test_1;mushra;reference_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;79;japanese_test_1;mushra;C2_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;70;japanese_test_1;mushra;C2_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;19;japanese_test_1;mushra;C3_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;102130;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;46;japanese_test_1;mushra;C3_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;japanese_test_2;mushra;reference_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;83;japanese_test_2;mushra;reference_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;81;japanese_test_2;mushra;C4_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;87;japanese_test_2;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;51;japanese_test_2;mushra;C5_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;64;japanese_test_2;mushra;C5_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;83;japanese_test_2;mushra;C1_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;84;japanese_test_2;mushra;C1_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;61;japanese_test_2;mushra;C3_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;85;japanese_test_2;mushra;C3_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;88;japanese_test_2;mushra;C2_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;181723;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;76;japanese_test_2;mushra;C2_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;25;mandarin_test_1;mushra;C3_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;41;mandarin_test_1;mushra;C3_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;50;mandarin_test_1;mushra;C2_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;57;mandarin_test_1;mushra;C2_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;89;mandarin_test_1;mushra;C4_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;83;mandarin_test_1;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;mandarin_test_1;mushra;reference_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;mandarin_test_1;mushra;reference_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;69;mandarin_test_1;mushra;C1_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;62966;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;79;mandarin_test_1;mushra;C1_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;69;mandarin_test_2;mushra;C1_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;74;mandarin_test_2;mushra;C1_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;81;mandarin_test_2;mushra;C4_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;84;mandarin_test_2;mushra;C4_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;84;mandarin_test_2;mushra;reference_1
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;81;mandarin_test_2;mushra;reference_2
;588220f7-3e46-460a-9552-67bf0a5adc0d;85725;configs/mushra_noloop_nowav.yaml;mushra_noloop_nowav;2025-05-04 16:23:38.644234;100;mandarin_test_2;mushra;C2_1
